,trade_id,product_id,price,size,time,side,exchange,bid,ask
17255,589816741,ETH-USD,3338.21,0.00113942,2025-01-01 04:44:35.403901+00:00,SELL,,,
17256,589816705,ETH-USD,3338.52,0.00145421,2025-01-01 04:44:20.484170+00:00,SELL,,,
17257,589816657,ETH-USD,3339.38,0.01454098,2025-01-01 04:44:04.946363+00:00,SELL,,,
17258,589816622,ETH-USD,3340.0,0.01126563,2025-01-01 04:43:49.959625+00:00,SELL,,,
17259,589816594,ETH-USD,3340.59,0.00074069,2025-01-01 04:43:34.987539+00:00,SELL,,,
17260,589816564,ETH-USD,3341.23,0.00658154,2025-01-01 04:43:16.880735+00:00,SELL,,,
17261,589816531,ETH-USD,3341.16,0.0011882,2025-01-01 04:43:00.309499+00:00,SELL,,,
17262,589816496,ETH-USD,3340.71,0.00007781,2025-01-01 04:42:45.058428+00:00,SELL,,,
17263,589816417,ETH-USD,3340.0,1.4693719,2025-01-01 04:42:29.680732+00:00,SELL,,,
17264,589816391,ETH-USD,3338.99,0.00225721,2025-01-01 04:42:14.499942+00:00,SELL,,,
17265,589816356,ETH-USD,3338.83,0.00260394,2025-01-01 04:41:59.969128+00:00,SELL,,,
17266,589816335,ETH-USD,3338.33,0.04130656,2025-01-01 04:41:44.202844+00:00,SELL,,,
17267,589816305,ETH-USD,3338.36,0.00067612,2025-01-01 04:41:28.715117+00:00,SELL,,,
17268,589816283,ETH-USD,3338.38,0.01838507,2025-01-01 04:41:13.534478+00:00,SELL,,,
17269,589816241,ETH-USD,3338.51,0.00697145,2025-01-01 04:40:58.784032+00:00,SELL,,,
17270,589816216,ETH-USD,3338.54,0.30626465,2025-01-01 04:40:43.510070+00:00,SELL,,,
17271,589816169,ETH-USD,3339.31,0.00001375,2025-01-01 04:40:28.455264+00:00,SELL,,,
17272,589816134,ETH-USD,3338.66,0.00155675,2025-01-01 04:40:13.508853+00:00,SELL,,,
17273,589816100,ETH-USD,3338.92,0.01209972,2025-01-01 04:39:58.329507+00:00,BUY,,,
17274,386382986,ETH-USD,3338.9,0.0074,2025-01-01 04:39:43.032000+00:00,BUY,,,
17275,589816047,ETH-USD,3338.88,0.03780923,2025-01-01 04:39:27.631931+00:00,BUY,,,
17276,589816018,ETH-USD,3339.19,0.02336494,2025-01-01 04:39:12.286350+00:00,BUY,,,
17277,589815982,ETH-USD,3338.9,0.00267213,2025-01-01 04:38:57.324339+00:00,SELL,,,
17278,589815950,ETH-USD,3337.37,0.09904261,2025-01-01 04:38:42.347286+00:00,SELL,,,
17279,589815917,ETH-USD,3337.63,0.0019963,2025-01-01 04:38:25.180688+00:00,SELL,,,
17280,589815882,ETH-USD,3338.0,0.01791898,2025-01-01 04:38:10.158575+00:00,BUY,,,
17281,589815858,ETH-USD,3338.92,0.00118169,2025-01-01 04:37:54.502465+00:00,SELL,,,
17282,589815826,ETH-USD,3338.79,0.11837926,2025-01-01 04:37:37.909461+00:00,BUY,,,
17283,589815812,ETH-USD,3339.03,0.0552863,2025-01-01 04:37:21.595511+00:00,SELL,,,
17284,589815780,ETH-USD,3338.47,0.00228809,2025-01-01 04:37:06.532482+00:00,SELL,,,
17285,589815738,ETH-USD,3338.63,0.00296574,2025-01-01 04:36:51.263870+00:00,SELL,,,
17286,589815715,ETH-USD,3338.62,0.001,2025-01-01 04:36:36.961976+00:00,BUY,,,
17287,589815674,ETH-USD,3340.0,1.89190486,2025-01-01 04:36:21.120934+00:00,SELL,,,
17288,589815621,ETH-USD,3339.19,0.0385424,2025-01-01 04:36:06.263957+00:00,SELL,,,
17289,589815594,ETH-USD,3339.18,0.00174386,2025-01-01 04:35:51.713937+00:00,SELL,,,
17290,589815554,ETH-USD,3338.31,0.00548955,2025-01-01 04:35:36.581528+00:00,SELL,,,
17291,589815514,ETH-USD,3337.75,0.00657873,2025-01-01 04:35:19.062672+00:00,BUY,,,
17292,589815496,ETH-USD,3337.99,0.00063265,2025-01-01 04:35:03.375940+00:00,SELL,,,
17293,589815462,ETH-USD,3337.95,0.006577,2025-01-01 04:34:48.439374+00:00,SELL,,,
17294,589815373,ETH-USD,3339.34,0.00434132,2025-01-01 04:34:32.081039+00:00,SELL,,,
17295,589815328,ETH-USD,3338.44,0.00778806,2025-01-01 04:34:17.392901+00:00,BUY,,,
17296,589815290,ETH-USD,3340.21,0.00748989,2025-01-01 04:34:01.910383+00:00,BUY,,,
17297,589815209,ETH-USD,3341.78,0.07207246,2025-01-01 04:33:45.244296+00:00,SELL,,,
17298,589815189,ETH-USD,3341.76,0.00086885,2025-01-01 04:33:29.602047+00:00,SELL,,,
17299,589815168,ETH-USD,3341.85,0.00888533,2025-01-01 04:33:13.815923+00:00,SELL,,,
17300,589815140,ETH-USD,3342.59,0.09082043,2025-01-01 04:32:58.073436+00:00,SELL,,,
17301,589815117,ETH-USD,3342.82,0.00009386,2025-01-01 04:32:42.784681+00:00,SELL,,,
17302,589815097,ETH-USD,3342.55,0.7,2025-01-01 04:32:27.429412+00:00,BUY,,,
17303,589815082,ETH-USD,3342.5,0.00156492,2025-01-01 04:32:12.476036+00:00,BUY,,,
17304,589815048,ETH-USD,3342.07,0.00005682,2025-01-01 04:31:56.867290+00:00,SELL,,,
17305,589815026,ETH-USD,3342.52,0.07268198,2025-01-01 04:31:40.902383+00:00,SELL,,,
17306,589814995,ETH-USD,3342.27,0.00001024,2025-01-01 04:31:25.998742+00:00,BUY,,,
17307,589814972,ETH-USD,3342.28,0.03462879,2025-01-01 04:31:10.278998+00:00,SELL,,,
17308,589814937,ETH-USD,3341.75,0.00623536,2025-01-01 04:30:55.636550+00:00,BUY,,,
17309,589814886,ETH-USD,3340.94,0.00214186,2025-01-01 04:30:38.098244+00:00,SELL,,,
17310,589814857,ETH-USD,3340.63,0.00001425,2025-01-01 04:30:23.181362+00:00,BUY,,,
17311,589814822,ETH-USD,3341.26,0.00270581,2025-01-01 04:30:08.919972+00:00,SELL,,,
17312,589814792,ETH-USD,3340.5,0.14194712,2025-01-01 04:29:53.802543+00:00,SELL,,,
17313,589814762,ETH-USD,3340.45,0.03841041,2025-01-01 04:29:38.864796+00:00,SELL,,,
17314,589814731,ETH-USD,3340.91,0.01453484,2025-01-01 04:29:23.912593+00:00,SELL,,,
17315,589814697,ETH-USD,3340.97,0.00014964,2025-01-01 04:29:07.999360+00:00,SELL,,,
17316,589814655,ETH-USD,3341.76,0.00072709,2025-01-01 04:28:52.223779+00:00,BUY,,,
17317,589814634,ETH-USD,3341.97,0.00001648,2025-01-01 04:28:36.619253+00:00,SELL,,,
17318,589814593,ETH-USD,3342.61,0.10800613,2025-01-01 04:28:21.529360+00:00,BUY,,,
17319,589814576,ETH-USD,3342.62,0.07268131,2025-01-01 04:28:05.533267+00:00,SELL,,,
17320,589814530,ETH-USD,3342.0,6.2180998,2025-01-01 04:27:50.704887+00:00,SELL,,,
17321,589814481,ETH-USD,3341.52,0.00309859,2025-01-01 04:27:34.207496+00:00,SELL,,,
17322,589814451,ETH-USD,3341.27,0.02923506,2025-01-01 04:27:19.577318+00:00,SELL,,,
17323,589814432,ETH-USD,3341.26,0.00015629,2025-01-01 04:27:04.830281+00:00,BUY,,,
17324,589814420,ETH-USD,3341.27,0.00133088,2025-01-01 04:26:49.553917+00:00,SELL,,,
17325,589814395,ETH-USD,3341.26,0.11111078,2025-01-01 04:26:34.942690+00:00,SELL,,,
17326,589814364,ETH-USD,3341.25,0.00287523,2025-01-01 04:26:17.558619+00:00,BUY,,,
17327,589814349,ETH-USD,3341.26,0.13484754,2025-01-01 04:26:01.250367+00:00,SELL,,,
17328,589814327,ETH-USD,3341.1,0.0029631,2025-01-01 04:25:46.656640+00:00,SELL,,,
17329,589814303,ETH-USD,3341.1,0.95982383,2025-01-01 04:25:31.453190+00:00,SELL,,,
17330,589814283,ETH-USD,3341.1,0.03444968,2025-01-01 04:25:13.883174+00:00,SELL,,,
17331,589814256,ETH-USD,3340.88,0.02555889,2025-01-01 04:24:58.279871+00:00,SELL,,,
17332,589814226,ETH-USD,3340.64,1.48860132,2025-01-01 04:24:43.034375+00:00,SELL,,,
17333,386382676,ETH-USD,3340.0,0.0095,2025-01-01 04:24:28.347000+00:00,BUY,,,
17334,589814181,ETH-USD,3340.24,0.002958,2025-01-01 04:24:13.578224+00:00,BUY,,,
17335,589814152,ETH-USD,3340.13,0.05993252,2025-01-01 04:23:58.248956+00:00,SELL,,,
17336,589814138,ETH-USD,3340.03,0.52474072,2025-01-01 04:23:41.219973+00:00,SELL,,,
17337,589814087,ETH-USD,3340.9,0.00604172,2025-01-01 04:23:26.482959+00:00,SELL,,,
17338,589814046,ETH-USD,3340.65,0.49486018,2025-01-01 04:23:11.387371+00:00,SELL,,,
17339,589814012,ETH-USD,3341.03,0.03556137,2025-01-01 04:22:56.574243+00:00,SELL,,,
17340,589813995,ETH-USD,3340.76,0.06847261,2025-01-01 04:22:41.094585+00:00,SELL,,,
17341,589813971,ETH-USD,3340.93,0.59127036,2025-01-01 04:22:26.983304+00:00,BUY,,,
17342,589813924,ETH-USD,3339.82,0.00697154,2025-01-01 04:22:11.764074+00:00,BUY,,,
17343,589813907,ETH-USD,3339.82,0.0000147,2025-01-01 04:21:56.629589+00:00,SELL,,,
17344,589813880,ETH-USD,3339.99,0.14823187,2025-01-01 04:21:41.520408+00:00,BUY,,,
17345,589813845,ETH-USD,3340.72,0.007,2025-01-01 04:21:25.835362+00:00,SELL,,,
17346,589813810,ETH-USD,3340.74,0.09094844,2025-01-01 04:21:09.421256+00:00,SELL,,,
17347,589813691,ETH-USD,3344.14,0.00001477,2025-01-01 04:20:54.531838+00:00,BUY,,,
17348,589813661,ETH-USD,3344.23,0.00001284,2025-01-01 04:20:38.364061+00:00,BUY,,,
17349,589813628,ETH-USD,3343.73,0.001,2025-01-01 04:20:23.037248+00:00,SELL,,,
17350,589813578,ETH-USD,3341.82,0.00093033,2025-01-01 04:20:07.012570+00:00,SELL,,,
17351,589813545,ETH-USD,3341.25,0.05837666,2025-01-01 04:19:52.783535+00:00,SELL,,,
17352,589813523,ETH-USD,3341.09,0.02852498,2025-01-01 04:19:36.982519+00:00,SELL,,,
17353,589813500,ETH-USD,3340.81,0.2,2025-01-01 04:19:20.428409+00:00,SELL,,,
17354,589813455,ETH-USD,3340.74,0.00205395,2025-01-01 04:19:05.205410+00:00,BUY,,,
17355,589813415,ETH-USD,3340.6,0.02612822,2025-01-01 04:18:48.283236+00:00,SELL,,,
17356,589813372,ETH-USD,3339.42,0.06835238,2025-01-01 04:18:33.438531+00:00,SELL,,,
17357,589813338,ETH-USD,3338.88,0.00029937,2025-01-01 04:18:18.720343+00:00,SELL,,,
17358,589813302,ETH-USD,3339.04,0.32380077,2025-01-01 04:18:02.218233+00:00,SELL,,,
17359,589813271,ETH-USD,3339.88,0.0043,2025-01-01 04:17:47.947413+00:00,SELL,,,
17360,2025-01-01T04:17:32.097Z-ETH/USD-3339.369-0.01,ETH-USD,3339.369,0.01,2025-01-01 04:17:32.097000+00:00,UNKNOWN_ORDER_SIDE,,,
17361,589813216,ETH-USD,3340.19,0.00029927,2025-01-01 04:17:16.877064+00:00,SELL,,,
17362,589813152,ETH-USD,3341.78,0.001,2025-01-01 04:17:00.123249+00:00,BUY,,,
17363,589813119,ETH-USD,3342.66,0.00029605,2025-01-01 04:16:45.541506+00:00,SELL,,,
17364,2025-01-01T04:16:30.686Z-ETH/USD-3342.199-0.02,ETH-USD,3342.199,0.02,2025-01-01 04:16:30.686000+00:00,UNKNOWN_ORDER_SIDE,,,
17365,589813042,ETH-USD,3341.58,0.19248615,2025-01-01 04:16:15.205225+00:00,BUY,,,
17366,589813010,ETH-USD,3339.95,0.001,2025-01-01 04:16:00.655465+00:00,SELL,,,
17367,386382444,ETH-USD,3340.5,0.004,2025-01-01 04:15:44.258000+00:00,BUY,,,
17368,589812921,ETH-USD,3340.74,0.01082043,2025-01-01 04:15:29.281815+00:00,SELL,,,
17369,589812890,ETH-USD,3340.73,0.00043553,2025-01-01 04:15:14.776015+00:00,SELL,,,
17370,589812859,ETH-USD,3341.78,0.08098996,2025-01-01 04:14:59.155494+00:00,SELL,,,
17371,589812828,ETH-USD,3341.77,0.03033171,2025-01-01 04:14:42.220432+00:00,SELL,,,
17372,589812787,ETH-USD,3343.37,0.0000126,2025-01-01 04:14:27.848168+00:00,SELL,,,
17373,589812750,ETH-USD,3342.15,0.001,2025-01-01 04:14:12.522638+00:00,SELL,,,
17374,589812717,ETH-USD,3341.98,0.00628908,2025-01-01 04:13:57.879105+00:00,BUY,,,
17375,589812693,ETH-USD,3341.84,0.00374306,2025-01-01 04:13:42.615965+00:00,SELL,,,
17376,589812658,ETH-USD,3342.65,0.00048336,2025-01-01 04:13:26.109149+00:00,BUY,,,
17377,589812621,ETH-USD,3340.93,0.00876362,2025-01-01 04:13:11.448279+00:00,SELL,,,
17378,589812576,ETH-USD,3341.47,0.00024195,2025-01-01 04:12:56.114416+00:00,BUY,,,
17379,589812548,ETH-USD,3341.49,0.00005154,2025-01-01 04:12:38.339120+00:00,BUY,,,
17380,589812532,ETH-USD,3342.03,0.00000897,2025-01-01 04:12:22.868518+00:00,SELL,,,
17381,589812502,ETH-USD,3342.97,0.00592231,2025-01-01 04:12:07.507719+00:00,SELL,,,
17382,589812475,ETH-USD,3343.26,0.026863,2025-01-01 04:11:51.329504+00:00,SELL,,,
17383,589812450,ETH-USD,3343.69,0.00266801,2025-01-01 04:11:34.712921+00:00,SELL,,,
17384,589812424,ETH-USD,3343.22,0.00185432,2025-01-01 04:11:18.876029+00:00,SELL,,,
17385,589812401,ETH-USD,3343.64,0.0012672,2025-01-01 04:11:03.611299+00:00,SELL,,,
17386,589812373,ETH-USD,3343.63,0.05920842,2025-01-01 04:10:48.675681+00:00,SELL,,,
17387,589812330,ETH-USD,3344.05,0.00098911,2025-01-01 04:10:33.663522+00:00,SELL,,,
17388,589812264,ETH-USD,3343.63,0.00046374,2025-01-01 04:10:18.188954+00:00,SELL,,,
17389,2025-01-01T04:10:02.386Z-ETH/USD-3343.654-0.06,ETH-USD,3343.654,0.06,2025-01-01 04:10:02.386000+00:00,UNKNOWN_ORDER_SIDE,,,
17390,589812215,ETH-USD,3343.58,0.00001255,2025-01-01 04:09:44.846593+00:00,BUY,,,
17391,589812187,ETH-USD,3344.51,0.10918,2025-01-01 04:09:28.374166+00:00,BUY,,,
17392,589812165,ETH-USD,3344.24,0.4488,2025-01-01 04:09:13.934926+00:00,SELL,,,
17393,589812156,ETH-USD,3344.64,0.00266716,2025-01-01 04:08:58.177566+00:00,SELL,,,
17394,589812127,ETH-USD,3344.34,0.14526355,2025-01-01 04:08:43.856335+00:00,SELL,,,
17395,589812110,ETH-USD,3344.34,0.00138501,2025-01-01 04:08:27.609778+00:00,SELL,,,
17396,589812076,ETH-USD,3344.92,0.001,2025-01-01 04:08:12.577050+00:00,BUY,,,
17397,589812043,ETH-USD,3345.85,0.00029883,2025-01-01 04:07:57.158011+00:00,SELL,,,
17398,589811980,ETH-USD,3346.23,0.0269265,2025-01-01 04:07:42.466645+00:00,SELL,,,
17399,2025-01-01T04:07:27.443Z-ETH/USD-3346.29-0.01,ETH-USD,3346.29,0.01,2025-01-01 04:07:27.443000+00:00,UNKNOWN_ORDER_SIDE,,,
17400,589811930,ETH-USD,3346.88,0.00085272,2025-01-01 04:07:12.951144+00:00,SELL,,,
17401,589811895,ETH-USD,3346.92,0.00047428,2025-01-01 04:06:57.918793+00:00,BUY,,,
17402,2025-01-01T04:06:42.692Z-ETH/USD-3346.98-0.01,ETH-USD,3346.98,0.01,2025-01-01 04:06:42.692000+00:00,UNKNOWN_ORDER_SIDE,,,
17403,589811774,ETH-USD,3347.27,0.14796502,2025-01-01 04:06:27.809586+00:00,SELL,,,
17404,589811711,ETH-USD,3347.35,0.00059426,2025-01-01 04:06:12.142636+00:00,SELL,,,
17405,589811620,ETH-USD,3347.38,0.00155574,2025-01-01 04:05:55.639743+00:00,BUY,,,
17406,589811580,ETH-USD,3347.74,0.00076564,2025-01-01 04:05:40.318339+00:00,SELL,,,
17407,589811551,ETH-USD,3347.53,0.00647757,2025-01-01 04:05:24.954264+00:00,BUY,,,
17408,589811519,ETH-USD,3347.86,0.00573799,2025-01-01 04:05:09.906308+00:00,BUY,,,
17409,589811495,ETH-USD,3348.2,0.0039,2025-01-01 04:04:54.669251+00:00,SELL,,,
17410,589811452,ETH-USD,3348.99,0.00783502,2025-01-01 04:04:37.815524+00:00,BUY,,,
17411,589811422,ETH-USD,3347.72,0.79653378,2025-01-01 04:04:21.817845+00:00,SELL,,,
17412,589811386,ETH-USD,3346.81,0.13034599,2025-01-01 04:04:05.984361+00:00,SELL,,,
17413,589811366,ETH-USD,3346.82,0.0566957,2025-01-01 04:03:50.728068+00:00,SELL,,,
17414,589811331,ETH-USD,3346.0,0.01087638,2025-01-01 04:03:35.815434+00:00,SELL,,,
17415,589811303,ETH-USD,3345.55,0.29320161,2025-01-01 04:03:20.254265+00:00,SELL,,,
17416,589811289,ETH-USD,3345.52,0.0019557,2025-01-01 04:03:04.626368+00:00,SELL,,,
17417,589811264,ETH-USD,3345.54,0.00000298,2025-01-01 04:02:49.601280+00:00,SELL,,,
17418,2025-01-01T04:02:34.68Z-ETH/USD-3344.882-0.01,ETH-USD,3344.882,0.01,2025-01-01 04:02:34.680000+00:00,UNKNOWN_ORDER_SIDE,,,
17419,589811190,ETH-USD,3344.97,0.00645956,2025-01-01 04:02:19.031686+00:00,BUY,,,
17420,589811157,ETH-USD,3344.94,0.00645962,2025-01-01 04:02:02.535815+00:00,BUY,,,
17421,589811122,ETH-USD,3345.57,0.00029883,2025-01-01 04:01:47.450508+00:00,SELL,,,
17422,589811077,ETH-USD,3346.81,0.13387027,2025-01-01 04:01:31.738350+00:00,BUY,,,
17423,589811053,ETH-USD,3346.79,0.00645619,2025-01-01 04:01:16.503834+00:00,SELL,,,
17424,386381911,ETH-USD,3346.5,0.04891238,2025-01-01 04:01:00.812000+00:00,BUY,,,
17425,589810993,ETH-USD,3346.25,0.00120759,2025-01-01 04:00:45.959816+00:00,SELL,,,
17426,589810953,ETH-USD,3346.75,0.02846636,2025-01-01 04:00:29.810269+00:00,SELL,,,
17427,589810926,ETH-USD,3347.64,0.00423748,2025-01-01 04:00:14.084690+00:00,SELL,,,
17428,589810890,ETH-USD,3347.43,0.00645482,2025-01-01 03:59:58.347098+00:00,BUY,,,
17429,589810858,ETH-USD,3347.86,0.00144961,2025-01-01 03:59:41.914283+00:00,SELL,,,
17430,589810833,ETH-USD,3347.87,0.00075777,2025-01-01 03:59:26.747647+00:00,SELL,,,
17431,589810806,ETH-USD,3347.65,0.00086272,2025-01-01 03:59:11.409351+00:00,SELL,,,
17432,589810783,ETH-USD,3347.87,0.00266449,2025-01-01 03:58:56.879845+00:00,SELL,,,
17433,589810744,ETH-USD,3347.7,0.08708548,2025-01-01 03:58:41.903048+00:00,SELL,,,
17434,589810715,ETH-USD,3347.68,0.00045132,2025-01-01 03:58:25.937190+00:00,BUY,,,
17435,589810695,ETH-USD,3347.7,0.00070555,2025-01-01 03:58:04.620962+00:00,SELL,,,
17436,589810664,ETH-USD,3347.88,0.10150072,2025-01-01 03:57:49.706138+00:00,SELL,,,
17437,589810640,ETH-USD,3347.3,0.0046276,2025-01-01 03:57:34.738090+00:00,SELL,,,
17438,589810618,ETH-USD,3347.88,0.01494897,2025-01-01 03:57:19.478738+00:00,SELL,,,
17439,589810594,ETH-USD,3347.62,0.0048197,2025-01-01 03:57:03.107083+00:00,BUY,,,
17440,589810572,ETH-USD,3347.88,0.00206429,2025-01-01 03:56:47.754982+00:00,SELL,,,
17441,589810548,ETH-USD,3347.48,0.00059146,2025-01-01 03:56:32.682596+00:00,SELL,,,
17442,589810533,ETH-USD,3347.61,0.01416614,2025-01-01 03:56:15.770147+00:00,SELL,,,
17443,589810496,ETH-USD,3347.58,0.00001266,2025-01-01 03:56:00.915825+00:00,SELL,,,
17444,589810473,ETH-USD,3347.51,0.00166199,2025-01-01 03:55:45.005844+00:00,BUY,,,
17445,589810443,ETH-USD,3347.87,0.001,2025-01-01 03:55:30.838848+00:00,BUY,,,
17446,589810424,ETH-USD,3348.72,0.08651829,2025-01-01 03:55:15.866423+00:00,BUY,,,
17447,589810394,ETH-USD,3348.66,0.07391104,2025-01-01 03:55:00.647331+00:00,SELL,,,
17448,589810367,ETH-USD,3348.62,0.05802313,2025-01-01 03:54:45.612626+00:00,SELL,,,
17449,589810345,ETH-USD,3348.61,0.00643577,2025-01-01 03:54:30.941570+00:00,BUY,,,
17450,589810320,ETH-USD,3348.58,0.06003932,2025-01-01 03:54:14.388678+00:00,SELL,,,
17451,589810302,ETH-USD,3349.12,0.00547156,2025-01-01 03:53:58.194117+00:00,SELL,,,
17452,589810281,ETH-USD,3349.08,0.11070251,2025-01-01 03:53:43.837418+00:00,SELL,,,
17453,589810254,ETH-USD,3349.08,0.00239357,2025-01-01 03:53:28.589089+00:00,SELL,,,
17454,589810232,ETH-USD,3348.91,0.00643519,2025-01-01 03:53:12.979473+00:00,BUY,,,
17455,589810189,ETH-USD,3348.88,0.05506063,2025-01-01 03:52:56.364812+00:00,SELL,,,
17456,589810170,ETH-USD,3348.88,0.02846067,2025-01-01 03:52:41.432927+00:00,SELL,,,
17457,589810142,ETH-USD,3348.49,0.00147837,2025-01-01 03:52:26.819502+00:00,SELL,,,
17458,589810127,ETH-USD,3348.49,0.54870888,2025-01-01 03:52:10.229774+00:00,SELL,,,
17459,589810103,ETH-USD,3348.49,1.0127576,2025-01-01 03:51:55.087361+00:00,SELL,,,
17460,589810087,ETH-USD,3347.57,0.01478278,2025-01-01 03:51:39.988718+00:00,SELL,,,
17461,2025-01-01T03:51:24.808Z-ETH/USD-3348.205-0.03,ETH-USD,3348.205,0.03,2025-01-01 03:51:24.808000+00:00,UNKNOWN_ORDER_SIDE,,,
17462,589810023,ETH-USD,3348.96,0.00665455,2025-01-01 03:51:09.753547+00:00,SELL,,,
17463,589809996,ETH-USD,3348.88,0.00001402,2025-01-01 03:50:50.111661+00:00,BUY,,,
17464,589809974,ETH-USD,3348.86,0.00093235,2025-01-01 03:50:35.306005+00:00,SELL,,,
17465,589809944,ETH-USD,3349.19,0.04258015,2025-01-01 03:50:20.583593+00:00,BUY,,,
17466,589809909,ETH-USD,3347.61,0.00147925,2025-01-01 03:50:04.978683+00:00,SELL,,,
17467,589809883,ETH-USD,3346.73,0.00001171,2025-01-01 03:49:48.296162+00:00,BUY,,,
17468,589809854,ETH-USD,3346.1,0.00072835,2025-01-01 03:49:32.693493+00:00,BUY,,,
17469,589809810,ETH-USD,3344.83,0.00001168,2025-01-01 03:49:15.515958+00:00,BUY,,,
17470,589809791,ETH-USD,3344.88,0.00084119,2025-01-01 03:48:59.317328+00:00,BUY,,,
17471,589809756,ETH-USD,3344.4,0.00001,2025-01-01 03:48:44.447275+00:00,BUY,,,
17472,2025-01-01T03:48:29.717Z-ETH/USD-3344.35-0.02,ETH-USD,3344.35,0.02,2025-01-01 03:48:29.717000+00:00,UNKNOWN_ORDER_SIDE,,,
17473,589809685,ETH-USD,3344.83,0.03119054,2025-01-01 03:48:14.643003+00:00,SELL,,,
17474,589809656,ETH-USD,3345.32,0.00095578,2025-01-01 03:47:57.283247+00:00,BUY,,,
17475,589809594,ETH-USD,3347.49,0.00044536,2025-01-01 03:47:42.858521+00:00,SELL,,,
17476,589809567,ETH-USD,3348.86,0.00547193,2025-01-01 03:47:27.289868+00:00,SELL,,,
17477,589809544,ETH-USD,3348.92,0.0369531,2025-01-01 03:47:12.688404+00:00,SELL,,,
17478,589809529,ETH-USD,3348.84,0.02845684,2025-01-01 03:46:57.966795+00:00,SELL,,,
17479,589809509,ETH-USD,3348.78,0.00061783,2025-01-01 03:46:39.230202+00:00,SELL,,,
17480,589809495,ETH-USD,3348.56,0.00295658,2025-01-01 03:46:24.978575+00:00,SELL,,,
17481,589809468,ETH-USD,3348.46,0.00118545,2025-01-01 03:46:09.806036+00:00,SELL,,,
17482,589809443,ETH-USD,3348.59,0.00638865,2025-01-01 03:45:54.898814+00:00,BUY,,,
17483,589809388,ETH-USD,3348.29,0.11609317,2025-01-01 03:45:37.847457+00:00,SELL,,,
17484,589809375,ETH-USD,3348.4,0.00037335,2025-01-01 03:45:22.286312+00:00,BUY,,,
17485,589809348,ETH-USD,3347.65,0.00639344,2025-01-01 03:45:07.369673+00:00,SELL,,,
17486,589809301,ETH-USD,3348.75,0.0284576,2025-01-01 03:44:52.636789+00:00,SELL,,,
17487,589809253,ETH-USD,3348.74,0.00638836,2025-01-01 03:44:37.842230+00:00,BUY,,,
17488,589809223,ETH-USD,3349.68,0.02061988,2025-01-01 03:44:22.994573+00:00,BUY,,,
17489,589809197,ETH-USD,3349.46,0.11557385,2025-01-01 03:44:07.635793+00:00,BUY,,,
17490,589809159,ETH-USD,3349.18,0.00014931,2025-01-01 03:43:52.195075+00:00,SELL,,,
17491,589809134,ETH-USD,3348.8,0.02845718,2025-01-01 03:43:36.361790+00:00,SELL,,,
17492,589809110,ETH-USD,3348.37,0.01786925,2025-01-01 03:43:21.653342+00:00,SELL,,,
17493,589809087,ETH-USD,3347.62,0.29999999,2025-01-01 03:43:06.906116+00:00,SELL,,,
17494,589809066,ETH-USD,3347.2,0.01361963,2025-01-01 03:42:50.337143+00:00,SELL,,,
17495,589809040,ETH-USD,3346.83,0.00080535,2025-01-01 03:42:34.680895+00:00,SELL,,,
17496,589809017,ETH-USD,3346.71,0.14049351,2025-01-01 03:42:18.925553+00:00,SELL,,,
17497,589808987,ETH-USD,3346.82,0.00636655,2025-01-01 03:42:03.766158+00:00,BUY,,,
17498,589808960,ETH-USD,3346.58,0.0087097,2025-01-01 03:41:48.099380+00:00,SELL,,,
17499,589808943,ETH-USD,3347.19,0.00636584,2025-01-01 03:41:33.590187+00:00,BUY,,,
17500,589808923,ETH-USD,3347.24,0.00636575,2025-01-01 03:41:17.941074+00:00,BUY,,,
17501,589808887,ETH-USD,3347.08,0.00014938,2025-01-01 03:41:02.254277+00:00,SELL,,,
17502,589808849,ETH-USD,3347.07,0.0052,2025-01-01 03:40:47.658890+00:00,SELL,,,
17503,2025-01-01T03:40:32.689Z-ETH/USD-3348.397-0.01,ETH-USD,3348.397,0.01,2025-01-01 03:40:32.689000+00:00,UNKNOWN_ORDER_SIDE,,,
17504,589808764,ETH-USD,3348.98,0.00117143,2025-01-01 03:40:14.477879+00:00,SELL,,,
17505,589808737,ETH-USD,3349.13,0.00123577,2025-01-01 03:39:59.443784+00:00,SELL,,,
17506,589808689,ETH-USD,3348.57,0.00002986,2025-01-01 03:39:42.086076+00:00,BUY,,,
17507,589808671,ETH-USD,3348.56,0.00266177,2025-01-01 03:39:27.440465+00:00,BUY,,,
17508,589808635,ETH-USD,3347.35,0.00636554,2025-01-01 03:39:12.083251+00:00,SELL,,,
17509,589808591,ETH-USD,3346.53,0.00060094,2025-01-01 03:38:57.892045+00:00,SELL,,,
17510,589808550,ETH-USD,3346.52,0.00152978,2025-01-01 03:38:40.579766+00:00,SELL,,,
17511,589808513,ETH-USD,3346.06,0.00471208,2025-01-01 03:38:25.876615+00:00,SELL,,,
17512,589808498,ETH-USD,3346.07,0.00059174,2025-01-01 03:38:10.585733+00:00,SELL,,,
17513,589808467,ETH-USD,3345.73,0.00636862,2025-01-01 03:37:55.181487+00:00,BUY,,,
17514,589808436,ETH-USD,3345.69,0.00695795,2025-01-01 03:37:36.345165+00:00,SELL,,,
17515,2025-01-01T03:37:21.215Z-ETH/USD-3345.978-0.05,ETH-USD,3345.978,0.05,2025-01-01 03:37:21.215000+00:00,UNKNOWN_ORDER_SIDE,,,
