,trade_id,product_id,price,size,time,side,bid,ask,exchange
18238,594974593,ETH-USD,3289.74,1.51987695,2025-01-16 22:50:27.478498+00:00,BUY,,,
18239,594974553,ETH-USD,3290.12,0.02440333,2025-01-16 22:50:12.991165+00:00,SELL,,,
18240,594974523,ETH-USD,3290.14,0.0020029,2025-01-16 22:49:57.572957+00:00,SELL,,,
18241,594974481,ETH-USD,3289.28,0.00109849,2025-01-16 22:49:42.408647+00:00,BUY,,,
18242,594974449,ETH-USD,3289.68,0.001,2025-01-16 22:49:27.975132+00:00,SELL,,,
18243,594974331,ETH-USD,3292.61,0.00450962,2025-01-16 22:49:11.589568+00:00,SELL,,,
18244,594974265,ETH-USD,3290.85,0.00043819,2025-01-16 22:48:56.529063+00:00,SELL,,,
18245,594974209,ETH-USD,3292.33,0.00123924,2025-01-16 22:48:41.253006+00:00,SELL,,,
18246,594974165,ETH-USD,3291.32,0.01444002,2025-01-16 22:48:26.828931+00:00,SELL,,,
18247,594974101,ETH-USD,3291.3,0.001,2025-01-16 22:48:11.934511+00:00,SELL,,,
18248,594974070,ETH-USD,3289.59,0.00150575,2025-01-16 22:47:56.223508+00:00,BUY,,,
18249,594973998,ETH-USD,3288.66,0.00708885,2025-01-16 22:47:41.793421+00:00,SELL,,,
18250,594973957,ETH-USD,3286.88,0.00301367,2025-01-16 22:47:26.922524+00:00,SELL,,,
18251,594973900,ETH-USD,3284.53,0.00078983,2025-01-16 22:47:10.836973+00:00,SELL,,,
18252,594973843,ETH-USD,3282.84,0.21452997,2025-01-16 22:46:55.847839+00:00,SELL,,,
18253,594973793,ETH-USD,3281.7,0.01507662,2025-01-16 22:46:39.067096+00:00,SELL,,,
18254,594973757,ETH-USD,3283.23,0.00029656,2025-01-16 22:46:23.352877+00:00,SELL,,,
18255,594973703,ETH-USD,3281.29,0.0188081,2025-01-16 22:46:08.385034+00:00,SELL,,,
18256,594973682,ETH-USD,3280.97,0.05321604,2025-01-16 22:45:53.187523+00:00,BUY,,,
18257,594973635,ETH-USD,3280.55,0.0301615,2025-01-16 22:45:38.631549+00:00,SELL,,,
18258,594973591,ETH-USD,3282.11,0.00008531,2025-01-16 22:45:23.978191+00:00,BUY,,,
18259,594973549,ETH-USD,3281.45,0.00747061,2025-01-16 22:45:08.487418+00:00,SELL,,,
18260,594973480,ETH-USD,3283.4,0.07705596,2025-01-16 22:44:53.031823+00:00,BUY,,,
18261,594973461,ETH-USD,3283.41,0.8871942,2025-01-16 22:44:36.957703+00:00,SELL,,,
18262,594973422,ETH-USD,3285.56,0.60891387,2025-01-16 22:44:21.918790+00:00,BUY,,,
18263,594973332,ETH-USD,3284.32,0.00241488,2025-01-16 22:44:06.937878+00:00,SELL,,,
18264,594973236,ETH-USD,3284.25,0.001,2025-01-16 22:43:50.989036+00:00,SELL,,,
18265,594973176,ETH-USD,3282.04,0.00044363,2025-01-16 22:43:35.237348+00:00,SELL,,,
18266,594973136,ETH-USD,3280.75,0.00007925,2025-01-16 22:43:20.905843+00:00,BUY,,,
18267,594973078,ETH-USD,3281.16,0.00024736,2025-01-16 22:43:05.712347+00:00,SELL,,,
18268,594973033,ETH-USD,3280.92,0.45636293,2025-01-16 22:42:50.268593+00:00,SELL,,,
18269,594972965,ETH-USD,3281.02,0.00239635,2025-01-16 22:42:33.459980+00:00,SELL,,,
18270,594972912,ETH-USD,3282.24,0.00122013,2025-01-16 22:42:18.687311+00:00,SELL,,,
18271,594972856,ETH-USD,3282.06,0.00413584,2025-01-16 22:42:03.704279+00:00,BUY,,,
18272,594972809,ETH-USD,3284.47,0.00001826,2025-01-16 22:41:48.707040+00:00,SELL,,,
18273,594972705,ETH-USD,3280.78,0.00452168,2025-01-16 22:41:33.765920+00:00,SELL,,,
18274,594972604,ETH-USD,3285.54,0.06041624,2025-01-16 22:41:18.735141+00:00,BUY,,,
18275,594972524,ETH-USD,3287.27,0.00000304,2025-01-16 22:41:03.740458+00:00,SELL,,,
18276,594972445,ETH-USD,3286.05,0.00003043,2025-01-16 22:40:48.672984+00:00,SELL,,,
18277,594972410,ETH-USD,3285.03,0.68223268,2025-01-16 22:40:33.377299+00:00,BUY,,,
18278,594972342,ETH-USD,3284.21,0.00072687,2025-01-16 22:40:18.683104+00:00,BUY,,,
18279,594972277,ETH-USD,3285.28,0.4057808,2025-01-16 22:40:03.750537+00:00,SELL,,,
18280,594972207,ETH-USD,3283.29,0.001,2025-01-16 22:39:47.956559+00:00,SELL,,,
18281,594972133,ETH-USD,3282.52,0.00053451,2025-01-16 22:39:32.982932+00:00,BUY,,,
18282,594972084,ETH-USD,3280.94,0.001,2025-01-16 22:39:17.635153+00:00,SELL,,,
18283,594972013,ETH-USD,3282.35,0.00004874,2025-01-16 22:39:01.402768+00:00,BUY,,,
18284,594971888,ETH-USD,3283.37,0.00044356,2025-01-16 22:38:45.144628+00:00,SELL,,,
18285,594971762,ETH-USD,3277.63,0.01233294,2025-01-16 22:38:30.838597+00:00,BUY,,,
18286,594971608,ETH-USD,3274.14,0.0307145,2025-01-16 22:38:15.375881+00:00,BUY,,,
18287,390110719,ETH-USD,3271.8,0.07,2025-01-16 22:38:00.974000+00:00,SELL,,,
18288,594971497,ETH-USD,3272.37,0.00097957,2025-01-16 22:37:45.859462+00:00,SELL,,,
18289,594971415,ETH-USD,3271.66,0.56336001,2025-01-16 22:37:30.931090+00:00,BUY,,,
18290,594971336,ETH-USD,3272.28,0.00151268,2025-01-16 22:37:15.902939+00:00,SELL,,,
18291,594971283,ETH-USD,3273.24,0.08905346,2025-01-16 22:37:00.951555+00:00,SELL,,,
18292,594971215,ETH-USD,3273.43,0.66080001,2025-01-16 22:36:45.374863+00:00,BUY,,,
18293,2025-01-16T22:36:30.762Z-ETH/USD-3267.4-0.02,ETH-USD,3267.4,0.02,2025-01-16 22:36:30.762000+00:00,UNKNOWN_ORDER_SIDE,,,
18294,594971034,ETH-USD,3272.08,0.02756546,2025-01-16 22:36:15.309972+00:00,SELL,,,
18295,594970962,ETH-USD,3270.34,0.00711283,2025-01-16 22:36:00.781740+00:00,SELL,,,
18296,594970851,ETH-USD,3273.15,0.0042,2025-01-16 22:35:45.553999+00:00,SELL,,,
18297,390110038,ETH-USD,3276.0,0.00030523,2025-01-16 22:35:30.439000+00:00,SELL,,,
18298,594970700,ETH-USD,3273.82,0.0003122,2025-01-16 22:35:15.531254+00:00,SELL,,,
18299,594970658,ETH-USD,3272.26,0.00030564,2025-01-16 22:35:00.807219+00:00,BUY,,,
18300,594970560,ETH-USD,3272.8,0.1460144,2025-01-16 22:34:45.774205+00:00,SELL,,,
18301,594970509,ETH-USD,3272.64,1.90149628,2025-01-16 22:34:30.631812+00:00,SELL,,,
18302,594970379,ETH-USD,3271.52,0.56902275,2025-01-16 22:34:15.951731+00:00,SELL,,,
18303,594970273,ETH-USD,3274.89,0.30209523,2025-01-16 22:34:00.942806+00:00,BUY,,,
18304,594970217,ETH-USD,3276.33,0.00919279,2025-01-16 22:33:45.899230+00:00,SELL,,,
18305,594970147,ETH-USD,3275.97,0.00008268,2025-01-16 22:33:30.818684+00:00,SELL,,,
18306,594970092,ETH-USD,3279.98,0.00549881,2025-01-16 22:33:15.992486+00:00,BUY,,,
18307,2025-01-16T22:33:00.897Z-ETH/USD-3273.392-0.3,ETH-USD,3273.392,0.3,2025-01-16 22:33:00.897000+00:00,UNKNOWN_ORDER_SIDE,,,
18308,594969980,ETH-USD,3278.31,0.5164143,2025-01-16 22:32:45.162389+00:00,BUY,,,
18309,594969906,ETH-USD,3278.53,0.01177612,2025-01-16 22:32:30.761089+00:00,SELL,,,
18310,594969845,ETH-USD,3278.75,0.0047124,2025-01-16 22:32:15.685406+00:00,SELL,,,
18311,2025-01-16T22:32:00.195Z-ETH/USD-3272.44-0.95,ETH-USD,3272.44,0.95,2025-01-16 22:32:00.195000+00:00,UNKNOWN_ORDER_SIDE,,,
18312,594969625,ETH-USD,3276.62,0.2,2025-01-16 22:31:45.810161+00:00,SELL,,,
18313,390108728,ETH-USD,3283.7,0.0088315,2025-01-16 22:31:30.468000+00:00,BUY,,,
18314,594969194,ETH-USD,3286.23,0.57909324,2025-01-16 22:31:15.319778+00:00,SELL,,,
18315,594969145,ETH-USD,3287.77,0.0000517,2025-01-16 22:31:00.777538+00:00,BUY,,,
18316,594969093,ETH-USD,3288.26,0.01914477,2025-01-16 22:30:45.371602+00:00,BUY,,,
18317,594969035,ETH-USD,3289.96,0.2,2025-01-16 22:30:30.119044+00:00,SELL,,,
18318,594968982,ETH-USD,3291.94,0.92307019,2025-01-16 22:30:15.524244+00:00,SELL,,,
18319,594968903,ETH-USD,3290.18,0.01503385,2025-01-16 22:30:00.868783+00:00,SELL,,,
18320,594968763,ETH-USD,3291.92,0.00006073,2025-01-16 22:29:44.974310+00:00,SELL,,,
18321,594968722,ETH-USD,3292.6,0.01676573,2025-01-16 22:29:29.067177+00:00,SELL,,,
18322,594968688,ETH-USD,3292.5,0.00050891,2025-01-16 22:29:14.921146+00:00,SELL,,,
18323,594968649,ETH-USD,3293.64,0.04275872,2025-01-16 22:28:59.273967+00:00,SELL,,,
18324,390108236,ETH-USD,3293.2,0.0206,2025-01-16 22:28:44.925000+00:00,BUY,,,
18325,594968577,ETH-USD,3293.74,0.00067759,2025-01-16 22:28:29.705298+00:00,SELL,,,
18326,594968529,ETH-USD,3293.38,0.00737565,2025-01-16 22:28:14.949707+00:00,SELL,,,
18327,594968479,ETH-USD,3293.96,0.00111641,2025-01-16 22:27:59.915459+00:00,BUY,,,
18328,594968435,ETH-USD,3293.94,0.00008268,2025-01-16 22:27:44.943200+00:00,SELL,,,
18329,594968341,ETH-USD,3295.66,0.02905064,2025-01-16 22:27:29.815400+00:00,BUY,,,
18330,594968249,ETH-USD,3294.76,0.02200283,2025-01-16 22:27:14.972992+00:00,BUY,,,
18331,594968119,ETH-USD,3293.12,0.08142311,2025-01-16 22:26:59.113015+00:00,BUY,,,
18332,594968055,ETH-USD,3293.83,0.09022263,2025-01-16 22:26:43.613782+00:00,BUY,,,
18333,594967945,ETH-USD,3295.98,0.00049427,2025-01-16 22:26:28.981290+00:00,SELL,,,
18334,594967877,ETH-USD,3294.43,0.09011743,2025-01-16 22:26:13.875992+00:00,SELL,,,
18335,594967848,ETH-USD,3294.6,0.00272622,2025-01-16 22:25:58.561383+00:00,SELL,,,
18336,594967803,ETH-USD,3295.74,0.00026701,2025-01-16 22:25:42.988735+00:00,SELL,,,
18337,594967763,ETH-USD,3295.45,0.0254282,2025-01-16 22:25:27.600601+00:00,BUY,,,
18338,594967727,ETH-USD,3295.62,0.00034448,2025-01-16 22:25:12.807400+00:00,SELL,,,
18339,594967687,ETH-USD,3296.84,0.29480965,2025-01-16 22:24:57.643555+00:00,SELL,,,
18340,594967629,ETH-USD,3295.79,0.00345794,2025-01-16 22:24:42.633521+00:00,SELL,,,
18341,594967573,ETH-USD,3295.42,0.09,2025-01-16 22:24:27.938811+00:00,BUY,,,
18342,594967542,ETH-USD,3294.81,0.01972398,2025-01-16 22:24:11.978022+00:00,BUY,,,
18343,390107406,ETH-USD,3295.4,0.30345329,2025-01-16 22:23:55.606000+00:00,BUY,,,
18344,594967475,ETH-USD,3295.0,0.68028,2025-01-16 22:23:40.572581+00:00,BUY,,,
18345,594967421,ETH-USD,3295.44,0.00120439,2025-01-16 22:23:25.945983+00:00,SELL,,,
18346,594967367,ETH-USD,3295.68,0.5,2025-01-16 22:23:10.604756+00:00,BUY,,,
18347,594967284,ETH-USD,3293.55,0.07198951,2025-01-16 22:22:55.938510+00:00,SELL,,,
18348,594967245,ETH-USD,3293.71,0.00004594,2025-01-16 22:22:40.016256+00:00,BUY,,,
18349,594967214,ETH-USD,3294.78,0.00120493,2025-01-16 22:22:25.735921+00:00,SELL,,,
18350,594967135,ETH-USD,3294.35,0.00076783,2025-01-16 22:22:09.696895+00:00,BUY,,,
18351,594967048,ETH-USD,3297.4,0.2,2025-01-16 22:21:53.111620+00:00,SELL,,,
18352,594967019,ETH-USD,3297.99,0.05817886,2025-01-16 22:21:38.330236+00:00,BUY,,,
18353,594966962,ETH-USD,3297.7,0.44045289,2025-01-16 22:21:23.324477+00:00,SELL,,,
18354,594966717,ETH-USD,3300.81,0.42330054,2025-01-16 22:21:08.510008+00:00,BUY,,,
18355,594966604,ETH-USD,3302.91,0.00004844,2025-01-16 22:20:53.005335+00:00,BUY,,,
18356,594966557,ETH-USD,3302.86,0.03239126,2025-01-16 22:20:38.600133+00:00,BUY,,,
18357,594966517,ETH-USD,3303.59,0.00500666,2025-01-16 22:20:23.995686+00:00,SELL,,,
18358,594966460,ETH-USD,3304.3,0.00299581,2025-01-16 22:20:08.973297+00:00,SELL,,,
18359,594966438,ETH-USD,3305.3,0.01020677,2025-01-16 22:19:53.294684+00:00,SELL,,,
18360,594966409,ETH-USD,3303.63,0.001,2025-01-16 22:19:38.779391+00:00,BUY,,,
18361,594966320,ETH-USD,3304.15,0.0023425,2025-01-16 22:19:23.393418+00:00,BUY,,,
18362,2025-01-16T22:19:08.922Z-ETH/USD-3304.125-0.18,ETH-USD,3304.125,0.18,2025-01-16 22:19:08.922000+00:00,UNKNOWN_ORDER_SIDE,,,
18363,594966184,ETH-USD,3306.81,0.0441096,2025-01-16 22:18:53.847313+00:00,BUY,,,
18364,594966143,ETH-USD,3307.4,0.0299279,2025-01-16 22:18:36.848695+00:00,SELL,,,
18365,594966116,ETH-USD,3307.94,0.02879693,2025-01-16 22:18:21.716920+00:00,SELL,,,
18366,390106381,ETH-USD,3309.4,1.35,2025-01-16 22:18:06.993000+00:00,BUY,,,
18367,594966021,ETH-USD,3309.79,0.01432987,2025-01-16 22:17:51.745610+00:00,SELL,,,
18368,594965988,ETH-USD,3309.6,0.00073224,2025-01-16 22:17:36.383461+00:00,BUY,,,
18369,594965939,ETH-USD,3309.14,1.51096649,2025-01-16 22:17:21.418946+00:00,BUY,,,
18370,594965879,ETH-USD,3309.43,0.00269548,2025-01-16 22:17:06.717607+00:00,SELL,,,
18371,594965850,ETH-USD,3309.12,0.00049198,2025-01-16 22:16:50.968226+00:00,BUY,,,
18372,594965806,ETH-USD,3307.67,0.77901808,2025-01-16 22:16:35.727208+00:00,SELL,,,
18373,594965770,ETH-USD,3306.98,0.2,2025-01-16 22:16:20.508921+00:00,SELL,,,
18374,594965726,ETH-USD,3306.72,0.00034338,2025-01-16 22:16:05.905242+00:00,SELL,,,
18375,594965694,ETH-USD,3307.45,0.00031161,2025-01-16 22:15:50.116927+00:00,BUY,,,
18376,594965652,ETH-USD,3308.45,0.00125134,2025-01-16 22:15:35.192542+00:00,SELL,,,
18377,594965620,ETH-USD,3307.79,0.01436856,2025-01-16 22:15:18.908357+00:00,SELL,,,
18378,594965544,ETH-USD,3308.98,0.001,2025-01-16 22:15:03.983148+00:00,SELL,,,
18379,594965481,ETH-USD,3308.05,0.11,2025-01-16 22:14:47.929639+00:00,BUY,,,
18380,594965426,ETH-USD,3307.27,0.01311707,2025-01-16 22:14:32.486608+00:00,SELL,,,
18381,594965387,ETH-USD,3306.95,0.52104738,2025-01-16 22:14:17.992101+00:00,BUY,,,
18382,594965350,ETH-USD,3307.71,0.42122497,2025-01-16 22:14:02.340556+00:00,SELL,,,
18383,594965297,ETH-USD,3307.14,0.02451628,2025-01-16 22:13:46.235125+00:00,BUY,,,
18384,594965245,ETH-USD,3307.29,0.02867869,2025-01-16 22:13:31.864558+00:00,SELL,,,
18385,594965185,ETH-USD,3307.4,0.30008703,2025-01-16 22:13:16.728874+00:00,SELL,,,
18386,594965127,ETH-USD,3307.4,0.00269695,2025-01-16 22:13:01.092285+00:00,SELL,,,
18387,594965092,ETH-USD,3307.21,0.00332959,2025-01-16 22:12:46.469277+00:00,SELL,,,
18388,594965003,ETH-USD,3306.99,0.31,2025-01-16 22:12:31.878640+00:00,SELL,,,
18389,594964909,ETH-USD,3310.79,0.12422519,2025-01-16 22:12:16.656324+00:00,BUY,,,
18390,594964848,ETH-USD,3311.36,0.00089983,2025-01-16 22:12:01.420450+00:00,SELL,,,
18391,594964810,ETH-USD,3312.3,0.0000966,2025-01-16 22:11:46.722508+00:00,BUY,,,
18392,594964780,ETH-USD,3312.64,0.38254647,2025-01-16 22:11:31.433111+00:00,BUY,,,
18393,594964759,ETH-USD,3312.64,0.03138258,2025-01-16 22:11:16.182725+00:00,BUY,,,
18394,594964713,ETH-USD,3313.24,0.00732209,2025-01-16 22:11:01.812402+00:00,SELL,,,
18395,594964659,ETH-USD,3313.92,0.00146352,2025-01-16 22:10:45.504918+00:00,SELL,,,
18396,594964586,ETH-USD,3312.82,0.02196277,2025-01-16 22:10:30.607321+00:00,BUY,,,
18397,594964558,ETH-USD,3312.96,0.00030184,2025-01-16 22:10:14.417403+00:00,SELL,,,
18398,594964530,ETH-USD,3313.15,0.00059765,2025-01-16 22:09:59.882870+00:00,SELL,,,
18399,594964465,ETH-USD,3312.65,0.00054798,2025-01-16 22:09:44.884739+00:00,SELL,,,
18400,594964409,ETH-USD,3312.73,0.00163,2025-01-16 22:09:28.012034+00:00,BUY,,,
18401,594964343,ETH-USD,3313.26,0.33347629,2025-01-16 22:09:13.587764+00:00,SELL,,,
18402,390104597,ETH-USD,3312.6,0.094,2025-01-16 22:08:58.416000+00:00,SELL,,,
18403,390104579,ETH-USD,3313.7,0.1419,2025-01-16 22:08:43.998000+00:00,BUY,,,
18404,594964203,ETH-USD,3315.04,0.0143134,2025-01-16 22:08:28.956612+00:00,SELL,,,
18405,594964163,ETH-USD,3314.18,0.17598513,2025-01-16 22:08:13.799310+00:00,SELL,,,
18406,594964115,ETH-USD,3313.07,0.03532339,2025-01-16 22:07:58.555788+00:00,BUY,,,
18407,594964067,ETH-USD,3313.45,0.0024989,2025-01-16 22:07:41.914272+00:00,SELL,,,
18408,594964029,ETH-USD,3314.69,0.001,2025-01-16 22:07:25.185763+00:00,BUY,,,
18409,594963983,ETH-USD,3316.4,0.00292608,2025-01-16 22:07:10.963607+00:00,SELL,,,
18410,390104241,ETH-USD,3316.0,0.90426078,2025-01-16 22:06:55.859000+00:00,BUY,,,
18411,594963876,ETH-USD,3314.32,0.00034259,2025-01-16 22:06:40.478593+00:00,SELL,,,
18412,594963846,ETH-USD,3314.24,0.00074471,2025-01-16 22:06:25.104609+00:00,BUY,,,
18413,594963798,ETH-USD,3315.3,0.00293093,2025-01-16 22:06:10.146928+00:00,SELL,,,
18414,594963775,ETH-USD,3316.04,0.0011971,2025-01-16 22:05:55.569948+00:00,SELL,,,
18415,390103971,ETH-USD,3316.0,0.90426078,2025-01-16 22:05:40.990000+00:00,BUY,,,
18416,594963650,ETH-USD,3315.39,0.14312836,2025-01-16 22:05:24.481884+00:00,BUY,,,
18417,594963597,ETH-USD,3315.51,0.12869135,2025-01-16 22:05:08.419989+00:00,SELL,,,
18418,594963558,ETH-USD,3314.49,0.01493686,2025-01-16 22:04:53.863425+00:00,SELL,,,
18419,594963517,ETH-USD,3313.79,0.03148334,2025-01-16 22:04:38.921319+00:00,SELL,,,
18420,594963476,ETH-USD,3313.95,0.0000024,2025-01-16 22:04:23.970796+00:00,SELL,,,
18421,594963454,ETH-USD,3313.81,0.00043732,2025-01-16 22:04:08.056553+00:00,SELL,,,
18422,594963431,ETH-USD,3314.07,0.04722665,2025-01-16 22:03:53.868413+00:00,SELL,,,
18423,594963396,ETH-USD,3313.73,0.00040704,2025-01-16 22:03:38.390978+00:00,BUY,,,
18424,594963362,ETH-USD,3313.95,0.01508021,2025-01-16 22:03:23.089561+00:00,SELL,,,
18425,594963317,ETH-USD,3315.02,0.001,2025-01-16 22:03:08.990948+00:00,BUY,,,
18426,594963258,ETH-USD,3316.23,0.01507394,2025-01-16 22:02:53.536252+00:00,SELL,,,
18427,594963202,ETH-USD,3315.42,0.03770398,2025-01-16 22:02:38.788033+00:00,BUY,,,
18428,594963169,ETH-USD,3314.99,0.0007457,2025-01-16 22:02:23.274505+00:00,BUY,,,
18429,594963137,ETH-USD,3315.23,0.00124878,2025-01-16 22:02:08.776958+00:00,SELL,,,
18430,594963095,ETH-USD,3314.7,0.01533521,2025-01-16 22:01:53.826697+00:00,SELL,,,
18431,594962982,ETH-USD,3316.03,0.01433536,2025-01-16 22:01:38.715098+00:00,SELL,,,
18432,594962947,ETH-USD,3315.57,0.00023932,2025-01-16 22:01:23.277534+00:00,SELL,,,
18433,594962886,ETH-USD,3316.89,0.32854904,2025-01-16 22:01:08.347983+00:00,SELL,,,
18434,594962856,ETH-USD,3315.57,0.04365496,2025-01-16 22:00:53.523405+00:00,SELL,,,
18435,594962807,ETH-USD,3317.93,0.26742,2025-01-16 22:00:38.319805+00:00,SELL,,,
18436,594962772,ETH-USD,3318.55,0.00533604,2025-01-16 22:00:23.950627+00:00,BUY,,,
18437,594962718,ETH-USD,3319.45,0.00312084,2025-01-16 22:00:08.425317+00:00,SELL,,,
18438,594962678,ETH-USD,3319.46,0.0005229,2025-01-16 21:59:53.257509+00:00,SELL,,,
18439,390102771,ETH-USD,3318.7,0.60746078,2025-01-16 21:59:38.431000+00:00,BUY,,,
18440,390102725,ETH-USD,3318.2,0.90426078,2025-01-16 21:59:22.875000+00:00,BUY,,,
18441,594962521,ETH-USD,3319.23,0.02359983,2025-01-16 21:59:07.785094+00:00,SELL,,,
18442,594962486,ETH-USD,3320.98,0.00791633,2025-01-16 21:58:52.595997+00:00,BUY,,,
18443,594962436,ETH-USD,3320.65,0.00080072,2025-01-16 21:58:37.338759+00:00,SELL,,,
18444,594962389,ETH-USD,3319.59,8.53761722,2025-01-16 21:58:22.170744+00:00,SELL,,,
18445,390102443,ETH-USD,3318.2,0.90426078,2025-01-16 21:58:07.996000+00:00,BUY,,,
18446,594962304,ETH-USD,3319.34,0.0068602,2025-01-16 21:57:52.732108+00:00,SELL,,,
18447,594962266,ETH-USD,3318.88,0.00298318,2025-01-16 21:57:37.499686+00:00,SELL,,,
18448,594962202,ETH-USD,3318.61,0.00612235,2025-01-16 21:57:21.857875+00:00,SELL,,,
18449,594962162,ETH-USD,3317.7,0.083322,2025-01-16 21:57:06.564222+00:00,BUY,,,
18450,594962119,ETH-USD,3317.67,0.15,2025-01-16 21:56:51.085077+00:00,SELL,,,
18451,594962072,ETH-USD,3317.29,0.30144986,2025-01-16 21:56:36.578746+00:00,BUY,,,
18452,390101903,ETH-USD,3319.6,0.8379132,2025-01-16 21:56:21.303000+00:00,SELL,,,
18453,594961925,ETH-USD,3320.92,0.06149979,2025-01-16 21:56:06.945731+00:00,BUY,,,
18454,594961817,ETH-USD,3318.25,0.07433848,2025-01-16 21:55:51.805497+00:00,SELL,,,
18455,594961765,ETH-USD,3317.1,0.000746,2025-01-16 21:55:36.949212+00:00,SELL,,,
18456,594961705,ETH-USD,3317.29,0.00552391,2025-01-16 21:55:21.601277+00:00,SELL,,,
18457,594961653,ETH-USD,3317.88,0.001,2025-01-16 21:55:06.816560+00:00,BUY,,,
18458,594961604,ETH-USD,3317.99,0.00000602,2025-01-16 21:54:49.630079+00:00,SELL,,,
18459,594961557,ETH-USD,3317.24,0.00043812,2025-01-16 21:54:34.618883+00:00,SELL,,,
18460,594961513,ETH-USD,3317.23,0.00000301,2025-01-16 21:54:19.706936+00:00,SELL,,,
18461,594961438,ETH-USD,3315.15,0.30206,2025-01-16 21:54:03.397222+00:00,BUY,,,
18462,594961381,ETH-USD,3315.87,0.00010076,2025-01-16 21:53:48.877607+00:00,BUY,,,
18463,594961329,ETH-USD,3317.16,0.00161271,2025-01-16 21:53:33.987343+00:00,BUY,,,
18464,594961248,ETH-USD,3315.9,0.00552637,2025-01-16 21:53:18.804874+00:00,SELL,,,
18465,594961172,ETH-USD,3317.33,0.00268901,2025-01-16 21:53:03.119309+00:00,SELL,,,
18466,594961100,ETH-USD,3317.7,0.2,2025-01-16 21:52:47.843251+00:00,SELL,,,
18467,594961053,ETH-USD,3317.5,0.00034231,2025-01-16 21:52:32.280831+00:00,SELL,,,
18468,594960981,ETH-USD,3318.15,0.00124144,2025-01-16 21:52:17.657337+00:00,SELL,,,
18469,594960931,ETH-USD,3317.27,0.00074701,2025-01-16 21:52:02.234468+00:00,BUY,,,
18470,594960856,ETH-USD,3317.83,0.04,2025-01-16 21:51:47.182401+00:00,BUY,,,
18471,594960797,ETH-USD,3316.95,0.09947159,2025-01-16 21:51:32.971927+00:00,BUY,,,
18472,594960730,ETH-USD,3318.45,0.00383494,2025-01-16 21:51:17.705858+00:00,SELL,,,
18473,594960670,ETH-USD,3319.59,0.01937457,2025-01-16 21:51:01.905771+00:00,BUY,,,
18474,594960619,ETH-USD,3319.53,0.00038165,2025-01-16 21:50:45.927825+00:00,SELL,,,
18475,594960560,ETH-USD,3320.73,0.00246788,2025-01-16 21:50:30.712293+00:00,BUY,,,
18476,594960521,ETH-USD,3321.37,0.00124346,2025-01-16 21:50:15.902887+00:00,SELL,,,
18477,594960465,ETH-USD,3322.2,0.61231829,2025-01-16 21:50:00.119878+00:00,SELL,,,
18478,594960416,ETH-USD,3322.94,0.00114624,2025-01-16 21:49:44.906484+00:00,SELL,,,
18479,594960252,ETH-USD,3323.62,0.00051442,2025-01-16 21:49:29.994714+00:00,BUY,,,
18480,594960042,ETH-USD,3322.63,0.00045016,2025-01-16 21:49:14.706644+00:00,BUY,,,
18481,594959975,ETH-USD,3322.19,0.0026219,2025-01-16 21:48:59.174607+00:00,BUY,,,
18482,594959918,ETH-USD,3322.04,0.58825114,2025-01-16 21:48:44.711552+00:00,SELL,,,
18483,594959873,ETH-USD,3322.32,0.00520754,2025-01-16 21:48:29.069786+00:00,BUY,,,
18484,594959838,ETH-USD,3322.61,0.02530873,2025-01-16 21:48:14.876094+00:00,SELL,,,
18485,594959764,ETH-USD,3325.16,0.00853534,2025-01-16 21:47:58.423551+00:00,BUY,,,
18486,594959688,ETH-USD,3325.06,0.00252259,2025-01-16 21:47:43.959960+00:00,BUY,,,
18487,594959642,ETH-USD,3324.92,0.00016535,2025-01-16 21:47:28.926369+00:00,SELL,,,
18488,594959571,ETH-USD,3325.14,0.01236376,2025-01-16 21:47:13.644375+00:00,SELL,,,
18489,594959500,ETH-USD,3324.23,0.00049486,2025-01-16 21:46:58.997733+00:00,BUY,,,
18490,594959443,ETH-USD,3327.15,0.00341609,2025-01-16 21:46:43.936797+00:00,SELL,,,
18491,390099873,ETH-USD,3327.3,0.1266,2025-01-16 21:46:28.310000+00:00,BUY,,,
18492,594959329,ETH-USD,3327.43,0.44904834,2025-01-16 21:46:13.509798+00:00,SELL,,,
18493,594959258,ETH-USD,3327.19,0.0348,2025-01-16 21:45:58.762826+00:00,SELL,,,
18494,594959215,ETH-USD,3326.58,0.00297634,2025-01-16 21:45:43.451454+00:00,SELL,,,
18495,594959182,ETH-USD,3326.62,0.00011718,2025-01-16 21:45:28.976329+00:00,SELL,,,
18496,594959134,ETH-USD,3326.73,0.00192681,2025-01-16 21:45:13.979373+00:00,SELL,,,
18497,594959080,ETH-USD,3326.78,1.51608868,2025-01-16 21:44:58.881144+00:00,BUY,,,
18498,594959043,ETH-USD,3326.63,0.06762321,2025-01-16 21:44:42.815807+00:00,BUY,,,
18499,594959004,ETH-USD,3326.58,0.02244591,2025-01-16 21:44:27.206449+00:00,SELL,,,
18500,594958960,ETH-USD,3327.41,0.00268079,2025-01-16 21:44:12.640980+00:00,SELL,,,
18501,594958924,ETH-USD,3327.58,0.00030053,2025-01-16 21:43:57.259022+00:00,SELL,,,
18502,594958874,ETH-USD,3326.88,0.03486478,2025-01-16 21:43:42.931376+00:00,SELL,,,
18503,594958854,ETH-USD,3326.69,0.00476256,2025-01-16 21:43:27.430141+00:00,SELL,,,
